reviewer_report_over_due_sent;questionnaire_motivation;reviewer_report_due_reminder_sent;reviewer_user;decline_reasons_other;reviewer_data_protection_consent;report_organization_appropriate;report_id;report_is_anonymized;reviewer_time_consent_response;questionnaire_manuscript_notice_name;reviewer_invitation_accepted_sent;reviewer_priority;reviewer_code;reviewer_invited;questionnaire_relative_review_time;questionnaire_motivation_other;report_supplement_appropriate;questionnaire_reviews_per_year;report_manuscript_appropriate;questionnaire_id;reviewer_time_invited;reviewer_transferwise_consent;reviewer_consent_given;reviewer_debriefing_sent;reviewer_time_report_submitted;reviewer_gs_interests;questionnaire_invitation_track_record;reviewer_report_submitted;reviewer_invitation_reminder_sent;report_new_information;questionnaire_invitation_acceptance;decline_id;reviewer_report_submitted_sent;report_recommendation;reviewer_box;reviewer_time_invitation_response;reviewer_treatment;reviewer_invitation_declined;reviewer_time_review_expired;report_worthy_subject;decline_reasons;reviewer_review_expired;report_conclusions_supported;reviewer_marked_for_deletion;reviewer_review_expired_sent;reviewer_questionnaire_reminder_sent;reviewer_questionnaire_submitted;reviewer_id;questionnaire_manuscript_effort;reviewer_invitation_accepted;reviewer_time_added;questionnaire_invitation_notice_name;questionnaire_manuscript_assessment;questionnaire_manuscript_track_record;questionnaire_manuscript_name_aware;questionnaire_review_hours;reviewer_time_questionnaire_submitted;report_length;confidential_length;report_words;confidential_words;d_topic_not_interesting;d_unfitting_topic;d_know_editor;d_dont_know_editor;d_know_author;d_dont_know_author;d_no_time;d_other;a_interesting;a_fitting_topic;a_know_editor;a_know_author;a_moral_obligation;a_other;reviewer_hindex_bin;reviewer_hindex5y_bin;reviewer_i10index_bin;reviewer_i10index5y_bin;reviewer_citedby_bin;reviewer_citedby5y_bin;reviewer_years_active_bin
0;;0;5643;;0;;;;;;0;6;nPG3YZUQXV23rYPXd8Sd8b;0;;;;;;;;0;0;0;;;;0;0;;;;0;;5;;bh;0;;;;0;;0;0;0;0;5641;;0;2021-08-04 12:01:18.015948+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5644;;0;;;;;;0;9;9WbamDKCVAEmqmg9pJMQij;0;;;;;;;;0;0;0;;informational efficiency, financial liberalization, emerging stock markets;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;5642;;0;2021-08-04 12:01:18.019603+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5645;;0;;;;;;0;9;fBpRd6R5B9pbbiJcuLDzcj;0;;;;;;;;0;0;0;;empirical corporate finance;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;5643;;0;2021-08-04 12:01:18.023242+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5646;;0;;;;;;0;4;7Tp86ebt7MCCZUotf8s3ur;0;;;;;;;;0;0;0;;;;0;0;;;;0;;4;;bb;0;;;;0;;0;0;0;0;5644;;0;2021-08-04 12:01:18.026887+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5647;;0;;;;;;0;13;FtD37A5wXY6yPA4W3kDN6w;0;;;;;;;;0;0;0;;behavioral & experimental economics, political economy & public policy, behavioral & experimental finance;;0;0;;;;0;;7;;ll;0;;;;0;;0;0;0;0;5645;;0;2021-08-04 12:01:18.030532+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5648;;0;;;;;;0;11;8EWjWS6PiaFiDLbdb62KHW;0;;;;;;;;0;0;0;;asset pricing, financial intermediation, monetary economics, network, fintech;;0;0;;;;0;;7;;bb;0;;;;0;;0;0;0;0;5646;;0;2021-08-04 12:01:18.034148+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5650;;0;;;;;;0;14;TnN6KxxfhudvN9rqcZ4U5W;0;;;;;;;;0;0;0;;finance;;0;0;;;;0;;7;;ll;0;;;;0;;0;0;0;0;5648;;0;2021-08-04 12:01:18.041451+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5651;;0;;;;;;0;4;a8ZuzkLw5y7HQyvqwRAnJs;0;;;;;;;;0;0;0;;;;0;0;;;;0;;4;;hh;0;;;;0;;0;0;0;0;5649;;0;2021-08-04 12:01:18.045058+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5652;;0;;;;;;0;6;Ls5mS8XfKxznU7zhAEfvtE;0;;;;;;;;0;0;0;;公司治理, 企業社會責任, 市場微結構;;0;0;;;;0;;5;;hh;0;;;;0;;0;0;0;0;5650;;0;2021-08-04 12:01:18.048681+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5654;;0;;;;;;0;10;icikajNwLNgh3MUjYaQtFT;0;;;;;;;;0;0;0;;finance, corporate finance, investment, insider trading;;0;0;;;;0;;7;;hh;0;;;;0;;0;0;0;0;5652;;0;2021-08-04 12:01:18.055844+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5656;;0;;;;;;0;7;oZ3gcGmnn7vQLm3j3v8kR2;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;5654;;0;2021-08-04 12:01:18.062996+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5657;;0;;;;;;0;9;LrqTcaq3UaCgg7m4zhvr32;0;;;;;;;;0;0;0;;economics;;0;0;;;;0;;6;;bb;0;;;;0;;0;0;0;0;5655;;0;2021-08-04 12:01:18.066537+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5659;;1;2;346;1;2021-08-23 07:18:38.918485+00:00;;1;2;QJwX22ivUwsi8LNLiz7QCV;1;;;2;;1;;2021-08-23 06:48:06.014309+00:00;1;1;1;2021-09-25 13:57:52.128849+00:00;international trade, global value chains, energy;;1;0;1;;;1;1;2;2021-08-23 07:17:43.416159+00:00;hh;0;;4;;0;2;0;0;0;0;5657;;1;2021-08-04 12:01:18.074993+00:00;;;;;;;608;551;91;79;;;;;;;;;;;;;;;1;1;1;1;3;1;1
0;;0;5691;;0;;;;;;0;2;4JW2YKLBwchEZFYgW9iiGo;1;;;;;;;2021-08-23 06:48:06.014309+00:00;0;0;0;;financial markets, energy markets, financial econometrics, systemic risk, green finance;;0;0;;;673;0;;3;2021-08-23 09:11:56.696172+00:00;hh;1;;;['7'];0;;0;0;0;0;5689;;0;2021-08-04 12:01:18.191392+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;2;3;3;71;2;2
0;;0;5660;;0;;;;;;0;11;RNnq7jioGXyZqGAVbwvyLZ;0;;;;;;;;0;0;0;;finance;;0;0;;;;0;;7;;ll;0;;;;0;;0;0;0;0;5658;;0;2021-08-04 12:01:18.078516+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5661;;0;;;;;;0;8;AaDdFNDEZeLjZwtAmQDDPo;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;5659;;0;2021-08-04 12:01:18.082016+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5984;;0;;;;;;0;1;hKQzZaeDPqehWmVYN3hBqi;1;;;;;;;2021-08-04 12:05:56.763694+00:00;0;0;0;;financial markets, energy finance, financial econometrics;;0;0;;;346;0;;2;2021-08-14 08:56:47.918324+00:00;hh;1;;;['1', '2'];0;;0;0;0;0;5982;;0;2021-08-04 12:01:19.323423+00:00;;;;;;;;;;;1;1;0;0;0;0;0;0;;;;;;;1;1;1;1;12;1;1
0;;0;5663;;0;;;;;;0;5;gVRthEHP5efVCHD7SCRnxS;0;;;;;;;;0;0;0;;econometrics;;0;0;;;;0;;4;;hh;0;;;;0;;0;0;0;0;5661;;0;2021-08-04 12:01:18.089352+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5664;;0;;;;;;0;6;GMMxWzuwC7D2XoypfCJVmg;0;;;;;;;;0;0;0;;finance, banking, risk, asset pricing;;0;0;;;;0;;5;;bh;0;;;;0;;0;0;0;0;5662;;0;2021-08-04 12:01:18.093084+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5665;;0;;;;;;0;20;jUrWCqrZ7CCbyU3aFiPqiW;0;;;;;;;;0;0;0;;;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;5663;;0;2021-08-04 12:01:18.096618+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5666;;0;;;;;;0;7;aEEV8N5CfNy5vce2vvH4E5;0;;;;;;;;0;0;0;;ronald.macdonald@glasgow.ac.uk;;0;0;;;;0;;6;;bb;0;;;;0;;0;0;0;0;5664;;0;2021-08-04 12:01:18.100146+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5667;;0;;;;;;0;29;5vCW7z5bA98s9CjMBmCdUV;0;;;;;;;;0;0;0;;;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;5665;;0;2021-08-04 12:01:18.103747+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5689;;0;;;;;;0;5;XcB8HnT6FGMVzBe9XEw3qR;1;;;;;;;2021-09-22 06:04:37.006987+00:00;0;0;0;;econophysics, probability theory, financial mathematics, statistical physics, financial markets;;0;0;;;1547;0;;5;2021-09-22 09:10:57.022580+00:00;bh;1;;;['7'];0;;0;0;0;0;5687;;0;2021-08-04 12:01:18.183835+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;3;2;6;3;79;3;3
0;;0;5669;;0;;;;;;0;8;K2VHeEFVWNPPEPFj7rVdy7;0;;;;;;;;0;0;0;;asset pricing, investments, behavioral finance, hedge funds, risk management;;0;0;;;;0;;6;;bh;0;;;;0;;0;0;0;0;5667;;0;2021-08-04 12:01:18.110991+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5671;;0;;;;;;0;8;LVd2icaRqKAaNxDe9Yr5yW;0;;;;;;;;0;0;0;;applied financial econometrics, risk modeling, asset pricing;;0;0;;;;0;;6;;bl;0;;;;0;;0;0;0;0;5669;;0;2021-08-04 12:01:18.118234+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5672;;0;;;;;;0;12;kZDsdiwKXqQmaB3W5ndbTm;0;;;;;;;;0;0;0;;financial econometrics, volatility modelling, information markets;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;5670;;0;2021-08-04 12:01:18.121812+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5673;;0;;;;;;0;7;HFjKbfXuWaxUQF6KhHEkmV;0;;;;;;;;0;0;0;;finance;;0;0;;;;0;;6;;bl;0;;;;0;;0;0;0;0;5671;;0;2021-08-04 12:01:18.125406+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5674;;0;;;;;;0;13;DoMm4s3KBweykoxiLjFXUE;0;;;;;;;;0;0;0;;institutional investors, corporate finance, sustainable investing;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;5672;;0;2021-08-04 12:01:18.129074+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5675;;0;;;;;;0;20;km2KLUJhRgrXP9H5KyKvBt;0;;;;;;;;0;0;0;;international trade;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;5673;;0;2021-08-04 12:01:18.132710+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5676;;0;;;;;;0;8;MPKkBM8sRcUyVEydiwnRFH;0;;;;;;;;0;0;0;;economics of crime, drug policy, conflict, economic growth;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;5674;;0;2021-08-04 12:01:18.136218+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5677;;0;;;;;;0;6;bUCCTyGV4nw6QipkjgNRaW;0;;;;;;;;0;0;0;;banking, financial institutions, corporate finance, international finance;;0;0;;;;0;;5;;bb;0;;;;0;;0;0;0;0;5675;;0;2021-08-04 12:01:18.139947+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5679;;0;;;;;;0;19;jJaXV3pTCZ2G3Lygk44gzg;0;;;;;;;;0;0;0;;connections between asset pricing and corporate finance, credit risk, financial frictions, learning, robustness;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;5677;;0;2021-08-04 12:01:18.146956+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5694;;1;;;;2021-09-15 11:06:12+00:00;;1;4;iU6DGUqgB4Uq48W48phm4j;1;;;;;;;2021-09-15 07:37:27+00:00;0;1;0;;;;0;0;;;;0;;4;2021-09-15 10:33:24+00:00;bh;1;;;;0;;0;0;0;0;5692;;1;2021-08-04 12:01:18+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;17;1;1
0;;0;5681;;0;;;;;;0;4;D2tFUbHYbeM3KTaMLKJxDC;0;;;;;;;;0;0;0;;accounting;;0;0;;;;0;;4;;hh;0;;;;0;;0;0;0;0;5679;;0;2021-08-04 12:01:18.154089+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5682;;0;;;;;;0;5;J6yeygzejtPDqXg6F4Y6C7;1;;;;;;;2021-09-22 06:05:05.641729+00:00;0;0;0;;adaptation and evolution;;0;0;;;1548;0;;5;2021-09-22 09:36:01.203102+00:00;bl;1;;;['2'];0;;0;0;0;0;5680;;0;2021-08-04 12:01:18.157687+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;13;1;1
0;;0;5670;;0;;;;;;0;2;CrKAGBN5PCetqpdTEYPkXP;1;;;;;;;2021-08-21 13:29:17.188631+00:00;0;0;0;;household finance;;0;0;;;;0;;2;;bl;0;2021-09-01 03:00:00.055324+00:00;;;1;;0;0;0;0;5668;;0;2021-08-04 12:01:18.114522+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;38;1;2
0;;0;5684;;0;;;;;;0;20;cKTvxMAKDoJeUhdJfpiukW;0;;;;;;;;0;0;0;;economics, social security, pensions, health;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;5682;;0;2021-08-04 12:01:18.164922+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5685;;0;;;;;;0;29;6Y63eqwCWQA9L5ttHj7ABf;0;;;;;;;;0;0;0;;asset pricing;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;5683;;0;2021-08-04 12:01:18.168650+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5686;;0;;;;;;0;28;aS42PavRycgBHV8ddc7RBh;0;;;;;;;;0;0;0;;auditing, assurance, financial accounting, accounting;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;5684;;0;2021-08-04 12:01:18.172880+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;8951;;0;;;;;;0;1;47RXV9GTUucZDNqESEDfxf;1;;;;;;;2021-08-11 12:46:49.014322+00:00;0;0;0;;ipos, financial institutions, energy;;0;0;;;352;0;;2;2021-08-15 14:31:29.961938+00:00;ll;1;;;['7'];0;;0;0;0;0;8949;;0;2021-08-04 12:01:30.673920+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;3;1;1
0;;0;5655;;0;;;;;;0;2;LNrdgFyPboNn4RwLVmPNiV;1;;;;;;;2021-08-21 13:28:52.240181+00:00;0;0;0;;household finance, corporate finance;;0;0;;;;0;;3;;bh;0;2021-09-01 03:00:00.050033+00:00;;;1;;0;0;0;0;5653;;0;2021-08-04 12:01:18.059450+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;4;1;1
0;;0;5688;;0;;;;;;0;13;CPFh2NzieverV7svLqNW8C;0;;;;;;;;0;0;0;;macroeconomics, international economics, finance;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;5686;;0;2021-08-04 12:01:18.180278+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5693;;0;;;;;;0;3;Qdw6n9A5ktvin9PpoGkjyP;1;;;;;;;2021-09-22 06:03:31.646788+00:00;0;0;0;;macroeconomics, monetary economics, international macroeconomics;;0;0;;;1584;0;;3;2021-09-22 18:51:51.670314+00:00;hh;1;;;['2'];0;;0;0;0;0;5691;;0;2021-08-04 12:01:18.198597+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;2;1;36;1;2
0;;0;5683;Unfortunately, I'm not an export for the topic.;0;;;;;;0;2;RPmkUxh4fBKC5LcfuGvnn4;1;;;;;;;2021-08-21 13:28:29.175880+00:00;0;0;0;;international finance, financial markets, macroeconomics, banking;;0;0;;;979;0;;3;2021-08-29 08:58:53.280120+00:00;ll;1;;;['2', '9'];0;;0;0;0;0;5681;;0;2021-08-04 12:01:18.161253+00:00;;;;;;;;;;;0;1;0;0;0;0;0;1;;;;;;;1;1;1;1;19;1;1
0;;0;5668;;0;;;;;;0;5;DwiepxDPkL9S7qyaduYyEA;1;;;;;;;2021-09-22 06:05:05.641729+00:00;0;0;0;;corporate finance, labor economics, corporate governance;;0;0;;;1572;0;;4;2021-09-22 14:28:15.070740+00:00;bl;1;;;['7'];0;;0;0;0;0;5666;;0;2021-08-04 12:01:18.107318+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;45;1;1
0;['1'];0;5678;;1;3;96;1;2021-08-04 12:45:06.663573+00:00;;1;1;JNB58zeMecfmcKCiwVcg4x;1;1;;3;2;5;89;2021-08-04 12:05:56.763694+00:00;1;1;1;2021-09-03 04:53:53.254828+00:00;finance;;1;0;4;;;1;2;1;2021-08-04 12:44:41.857105+00:00;bb;0;;5;;0;3;0;0;0;1;5676;;1;2021-08-04 12:01:18.143442+00:00;;;;;10;2021-09-03 04:55:04.618612+00:00;2439;65;374;10;;;;;;;;;1;0;0;0;0;0;1;1;1;1;9;1;3
0;;0;7919;;0;;;;;;0;1;a64UFMLioxM4crdacGT7XZ;1;;;;;;;2021-08-11 08:05:29.154822+00:00;0;0;0;;finance;;0;0;;;209;0;;2;2021-08-11 10:43:04.490772+00:00;ll;1;;;['2'];0;;0;0;0;0;7917;;0;2021-08-04 12:01:26.712910+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;3;2;7;5;78;3;3
0;;0;5696;;0;;;;;;0;11;UKHWD5xcy5jLfS2SpKaJwg;0;;;;;;;;0;0;0;;statistics, economics, cryptocurrencies;;0;0;;;;0;;7;;bl;0;;;;0;;0;0;0;0;5694;;0;2021-08-04 12:01:18.211791+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5697;;0;;;;;;0;20;7bqqiu7owRVqPLuf77scZj;0;;;;;;;;0;0;0;;asset pricing, market efficiency;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;5695;;0;2021-08-04 12:01:18.216403+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5721;;0;;;;;;0;2;euyQ37gF9HzAH5Hre8rmAQ;1;;;;;;;2021-08-21 13:28:29.175880+00:00;0;0;0;;fuzzy optimization and decision making;;0;0;;;;0;;2;;ll;0;2021-09-01 03:00:00.060339+00:00;;;1;;0;0;0;0;5719;;0;2021-08-04 12:01:18.310740+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;5722;;0;;;;;;0;2;QWYkXxmkkbfYasMBKMMopc;1;;;;;;;2021-08-21 13:28:52.240181+00:00;0;0;0;;;;0;0;;;624;0;;2;2021-08-21 20:50:57.439576+00:00;bh;1;;;['2'];0;;0;0;0;0;5720;;0;2021-08-04 12:01:18.314357+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;10;1;2
0;;0;5700;;0;;;;;;0;2;9DUb5QZk6QLmDYHzR2UdWV;1;;;;;;;2021-08-21 13:28:52.240181+00:00;0;0;0;;ipo, seo, informed trading;;0;0;;;648;0;;2;2021-08-22 18:13:00.904398+00:00;bh;1;;;['7'];0;;0;0;0;0;5698;;0;2021-08-04 12:01:18.229472+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;21;1;1
0;;0;8957;;0;;;;;;0;1;aQnD5pkF3EknUMLTTWAeUV;1;;;;;;;2021-08-11 12:46:49.014322+00:00;0;0;0;;dividend policy, corporate finance, corporate governance;;0;0;;;;0;;4;2021-08-11 12:51:18.084932+00:00;bl;1;;;;0;;0;0;0;0;8955;;0;2021-08-04 12:01:30.697728+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;16;1;1
0;;0;5702;;0;;;;;;0;10;mk35zYowT9xv3fZgUWpL6C;0;;;;;;;;0;0;0;;assets pricing, corporate finance, investment;;0;0;;;;0;;7;;hh;0;;;;0;;0;0;0;0;5700;;0;2021-08-04 12:01:18.238445+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5703;;0;;;;;;0;3;LL7df3cuFb5uZHhQveenxd;1;;;;;;;2021-09-16 06:52:40.729601+00:00;0;0;0;;accounting & finance;;0;0;;;1393;0;;3;2021-09-17 11:43:20.544358+00:00;bb;1;;;['7'];0;;0;0;0;0;5701;;0;2021-08-04 12:01:18.242374+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;2;1;30;1;3
0;;0;5704;;0;;;;;;0;6;d6KUigknCqoSCAibW42BWg;0;;;;;;;;0;0;0;;visual slam, vio, deep learning;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;5702;;0;2021-08-04 12:01:18.246737+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5705;;0;;;;;;0;12;gAq2vPNuwp4cz9qjjTGofE;0;;;;;;;;0;0;0;;;;0;0;;;;0;;7;;bb;0;;;;0;;0;0;0;0;5703;;0;2021-08-04 12:01:18.251745+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5706;;0;;;;;;0;14;ZVedDwfWEywiDiLQJnbWB6;0;;;;;;;;0;0;0;;;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;5704;;0;2021-08-04 12:01:18.256525+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5708;;0;;;;;;0;16;5pZMfuzepTMLRkWajtgFjd;0;;;;;;;;0;0;0;;initial public offerings, asset pricing, venture capital, social finance, philanthropy;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;5706;;0;2021-08-04 12:01:18.264278+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5709;;0;;;;;;0;12;EfXwatsXeWJWYjy4mT2pUR;0;;;;;;;;0;0;0;;asset pricing, econometrics, machine learning;;0;0;;;;0;;7;;bh;0;;;;0;;0;0;0;0;5707;;0;2021-08-04 12:01:18.267794+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;7418;;1;;;;2021-08-30 11:32:26+00:00;;1;3;JhuhJVRdGyrsZckXBmkHpd;1;;;;;;;2021-08-29 07:11:46+00:00;1;1;0;;monetary policy, investment, bitcoin, money demand;;0;0;;;;0;;4;2021-08-30 11:31:18+00:00;bh;1;;;;0;;0;0;0;0;7416;;1;2021-08-04 12:01:24+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;1;1
0;;0;5586;;0;;;;;;0;1;YtJXG5wMYBv3Uc3gNNoYPA;1;;;;;;;2021-08-04 12:05:56.763694+00:00;0;0;0;;digital analytics, digital sustainability, communication management, data science, digital strategy;;0;0;;;;0;;1;;bh;0;2021-08-15 03:00:00.032059+00:00;;;1;;0;0;0;0;5584;;0;2021-08-04 12:01:17.809453+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;2
0;;0;5723;;0;;;;;;0;3;QA8deQsNkNhaDUPdzg6JN3;1;;;;;;;2021-08-26 07:38:14.416681+00:00;0;0;0;;productivity, macroeconomics, econometrics;;0;0;;;964;0;;4;2021-08-27 20:06:37.584550+00:00;ll;1;;;['2'];0;;0;0;0;0;5721;;0;2021-08-04 12:01:18.318131+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;26;1;2
0;;0;5714;;0;;;;;;0;7;LM6g62gbWzX7imFbxUHtTt;0;;;;;;;;0;0;0;;empirical asset pricing, behavioral finance, macrofinance;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;5712;;0;2021-08-04 12:01:18.285264+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5715;;0;;;;;;0;5;GmadDzmkYRGmi5tEFDPVVs;0;;;;;;;;0;0;0;;energy and climate change, financial development, globalization, international trade, trade policy;;0;0;;;;0;;5;;hh;0;;;;0;;0;0;0;0;5713;;0;2021-08-04 12:01:18.288724+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5699;;0;;;;;;0;2;AUrKpu82KvEn3feJksdsJT;1;;;;;;;2021-08-21 13:29:17.188631+00:00;0;0;0;;financial econometrics, finance, asset pricing, econometrics, statistics;;0;0;;;975;0;;2;2021-08-29 06:05:54.231021+00:00;bl;1;;;['1'];0;;0;0;0;0;5697;;0;2021-08-04 12:01:18.225140+00:00;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;1;1;1;1;15;1;3
0;;0;5734;;0;;;;;;0;2;FfnfWZeeexbrbynvXQCJbP;1;;;;;;;2021-08-23 06:48:06.014309+00:00;0;0;0;;islamic finance, market efficiency, econophysics;;0;0;;;676;0;;5;2021-08-23 09:51:50.886300+00:00;hh;1;;;['2'];0;;0;0;0;0;5732;;0;2021-08-04 12:01:18.358594+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;2;2;2;2;50;2;1
0;;0;5718;;0;;;;;;0;9;DVyyLdkquFTK3w8uhr7B54;0;;;;;;;;0;0;0;;corporate finance, labor and finance, economics of gender, entrepreneurship;;0;0;;;;0;;7;;ll;0;;;;0;;0;0;0;0;5716;;0;2021-08-04 12:01:18.299615+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;5730;;0;;;;;;0;2;CfcXeQZhVtF98wdkhJ4KEm;1;;;;;;;2021-08-21 13:29:17.188631+00:00;0;0;0;;international macroeconomics, econometrics, development economics, international migration;;0;0;;;971;0;;2;2021-08-29 03:25:48.059232+00:00;bl;1;;;['7'];0;;0;0;0;0;5728;;0;2021-08-04 12:01:18.344106+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;36;1;2
0;;0;5698;it seems to be a theoretical paper, I am not a theorist. I would recommend someone who does theory, eg Diemo Dietrich;0;;;;;;0;3;nVF4WNbEM5kxwLUonTbDVA;1;;;;;;;2021-08-31 06:53:55.920030+00:00;0;0;0;;empirical finance, behvioural finance, forecasting, asset pricing, stock market anomalies;;0;0;;;1183;0;;3;2021-09-05 19:25:19.350381+00:00;bl;1;;;['2', '9'];0;;0;0;0;0;5696;;0;2021-08-04 12:01:18.220860+00:00;;;;;;;;;;;0;1;0;0;0;0;0;1;;;;;;;1;1;2;1;37;1;2
